 -94509.4601, 1.1301
 -94508.3100, 1.1315
 -94507.1600, 1.1328
 -94506.0099, 1.1342
 -94504.8598, 1.1356
 -94503.7098, 1.1370
 -94502.5597, 1.1384
 -94501.4096, 1.1398
 -94500.2596, 1.1411
 -94499.1095, 1.1425
 -94497.9594, 1.1439
 -94496.8094, 1.1453
 -94495.6593, 1.1467
 -94494.5092, 1.1481
 -94493.3592, 1.1494
 -94492.2091, 1.1508
 -94491.0591, 1.1522
 -94489.9090, 1.1536
 -94488.7589, 1.1550
 -94487.6089, 1.1563
 -94486.4588, 1.1577
 -94485.3087, 1.1591
 -94484.1587, 1.1605
 -94483.0086, 1.1619
 -94481.8585, 1.1632
 -94480.7085, 1.1646
 -94479.5584, 1.1660
 -94478.4084, 1.1674
 -94477.2583, 1.1688
 -94476.1082, 1.1701
 -94474.9582, 1.1715
 -94473.8081, 1.1729
 -94472.6580, 1.1743
 -94471.5080, 1.1757
 -94470.3579, 1.1770
 -94469.2078, 1.1784
 -94468.0578, 1.1798
 -94466.9077, 1.1812
 -94465.7576, 1.1826
 -94464.6076, 1.1839
 -94463.4575, 1.1853
 -94462.3075, 1.1867
 -94461.1574, 1.1881
 -94460.0073, 1.1895
 -94458.8573, 1.1908
 -94457.7072, 1.1922
 -94456.5571, 1.1936
 -94455.4071, 1.1950
 -94454.2570, 1.1963
 -94453.1069, 1.1977
 -94451.9569, 1.1991
 -94450.8068, 1.2005
 -94449.6568, 1.2018
 -94448.5067, 1.2032
 -94447.3566, 1.2046
 -94446.2066, 1.2060
 -94445.0565, 1.2073
 -94443.9064, 1.2087
 -94442.7564, 1.2101
 -94441.6063, 1.2115
 -94440.4562, 1.2128
 -94439.3062, 1.2142
 -94438.1561, 1.2156
 -94437.0061, 1.2170
 -94435.8560, 1.2183
 -94434.7059, 1.2197
 -94433.5559, 1.2211
 -94432.4058, 1.2225
 -94431.2557, 1.2238
 -94430.1057, 1.2252
 -94428.9556, 1.2266
 -94427.8055, 1.2280
 -94426.6555, 1.2293
 -94425.5054, 1.2307
 -94424.3553, 1.2321
 -94423.2053, 1.2334
 -94422.0552, 1.2348
 -94420.9052, 1.2362
 -94419.7551, 1.2376
 -94418.6050, 1.2389
 -94417.4550, 1.2403
 -94416.3049, 1.2417
 -94415.1548, 1.2430
 -94414.0048, 1.2444
 -94412.8547, 1.2458
 -94411.7046, 1.2472
 -94410.5546, 1.2485
 -94409.4045, 1.2499
 -94408.2545, 1.2513
 -94407.1044, 1.2526
 -94405.9543, 1.2540
 -94404.8043, 1.2554
 -94403.6542, 1.2567
